x,y,BG,FC,FD,FH,GC,GD,GHc,SC,SD,SH,TC,GR,NC,GCp,GCa,GDp,GDa,FHs,FHf,TCa,FCs,GCv,GCb,HSC,StrD,TotalC
3.900000e+01,1.700000e+01,4.498444e-02,3.041129e-01,9.467943e-01,0.000000e+00,2.710052e-01,2.459806e-01,4.299709e-01,0.000000e+00,4.040204e-01,4.029969e-01,2.347006e-01,0.000000e+00,4.837428e-01,2.009421e-01,3.824093e-02,4.565579e-01,2.665756e-02,4.089941e-01,7.415970e-01,1.830761e-01,0.000000e+00,2.056058e-01,6.879946e-01,2.172281e-01,4.204652e-01,0.000000e+00
3.900000e+01,1.800000e+01,2.537172e-01,3.024822e-01,1.000000e+00,0.000000e+00,2.598650e-01,3.016455e-01,4.712241e-01,2.981680e-02,4.131771e-01,4.936762e-01,1.265215e-01,0.000000e+00,4.053781e-01,1.202354e-01,2.875047e-02,4.530586e-01,9.687259e-03,3.712821e-01,7.427933e-01,2.811514e-01,0.000000e+00,2.293970e-01,5.707260e-01,2.059192e-01,3.944108e-01,1.026409e-01
3.900000e+01,1.900000e+01,3.491178e-01,2.993542e-01,1.000000e+00,0.000000e+00,2.648455e-01,3.142490e-01,5.211463e-01,2.645094e-01,3.991024e-01,5.526549e-01,6.294272e-02,0.000000e+00,3.287058e-01,6.861877e-02,6.974353e-02,4.098774e-01,3.455578e-02,5.212331e-01,7.095147e-01,3.293914e-01,0.000000e+00,2.380389e-01,4.198037e-01,1.831985e-01,3.738436e-01,2.852249e-01
3.900000e+01,2.000000e+00,1.977285e-01,1.947876e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,2.551324e-01,2.409102e-01,5.324700e-01,0.000000e+00,6.371125e-01,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,2.573228e-01,1.000000e+00,4.321345e-01,3.132680e-01,0.000000e+00,5.597603e-01,0.000000e+00,4.617495e-01,1.000000e+00,3.642093e-01
3.900000e+01,2.000000e+01,3.399983e-01,2.872313e-01,1.000000e+00,0.000000e+00,2.644892e-01,3.169415e-01,5.657373e-01,3.920639e-01,3.914398e-01,5.441712e-01,3.888630e-02,0.000000e+00,2.680586e-01,4.729463e-02,2.429101e-01,3.381814e-01,9.968759e-02,6.467935e-01,6.570832e-01,2.998763e-01,0.000000e+00,2.479732e-01,2.863988e-01,1.502437e-01,3.626043e-01,3.231123e-01
3.900000e+01,2.100000e+01,3.702613e-01,2.601455e-01,1.000000e+00,0.000000e+00,2.864888e-01,3.193548e-01,5.956200e-01,4.028656e-01,4.174625e-01,4.620443e-01,5.665905e-02,0.000000e+00,2.624641e-01,5.252085e-02,5.323586e-01,2.417520e-01,1.990464e-01,6.172801e-01,6.004653e-01,2.655250e-01,0.000000e+00,2.671145e-01,2.199491e-01,1.084919e-01,3.635760e-01,3.223030e-01
3.900000e+01,2.200000e+01,4.622426e-01,2.197859e-01,9.944128e-01,3.452951e-02,3.298193e-01,3.208233e-01,6.096577e-01,3.872665e-01,4.961082e-01,3.437930e-01,1.215711e-01,0.000000e+00,3.434408e-01,7.636193e-02,7.966724e-01,1.270442e-01,3.144481e-01,6.068002e-01,5.514094e-01,3.270522e-01,1.645147e-02,2.895671e-01,2.198804e-01,5.948717e-02,3.780153e-01,3.291504e-01
3.900000e+01,2.300000e+01,5.549366e-01,1.800415e-01,9.441327e-01,1.779390e-01,3.863441e-01,3.217753e-01,6.105103e-01,3.756822e-01,5.899227e-01,2.367365e-01,2.375532e-01,0.000000e+00,4.542700e-01,1.090711e-01,8.102283e-01,1.003858e-03,4.328215e-01,6.127375e-01,5.180933e-01,4.601776e-01,7.492806e-02,3.020950e-01,2.621188e-01,4.726956e-03,4.097733e-01,3.450158e-01
3.900000e+01,2.400000e+01,6.344764e-01,1.472856e-01,8.840054e-01,3.220399e-01,4.408618e-01,3.224866e-01,6.028840e-01,3.689339e-01,6.521079e-01,1.611370e-01,4.025320e-01,0.000000e+00,5.623439e-01,1.407867e-01,7.193396e-01,0.000000e+00,5.499110e-01,6.313498e-01,5.047717e-01,5.950740e-01,1.296668e-01,3.286689e-01,3.224928e-01,0.000000e+00,4.739741e-01,3.664626e-01
3.900000e+01,2.500000e+01,6.892594e-01,1.242622e-01,8.186969e-01,4.453554e-01,4.729882e-01,3.231813e-01,5.922321e-01,3.732863e-01,6.862640e-01,1.238479e-01,6.031855e-01,1.312107e-01,6.681111e-01,1.628617e-01,6.839696e-01,0.000000e+00,6.582438e-01,6.854996e-01,5.114240e-01,6.686987e-01,1.773485e-01,3.621780e-01,3.812627e-01,0.000000e+00,4.965965e-01,3.890485e-01
3.900000e+01,2.600000e+01,7.159331e-01,1.146099e-01,7.516265e-01,5.437446e-01,4.756585e-01,3.240405e-01,5.673283e-01,3.972343e-01,7.030617e-01,1.219867e-01,8.109637e-01,3.031423e-01,7.645305e-01,1.693995e-01,6.527243e-01,0.000000e+00,7.130315e-01,7.737430e-01,5.334021e-01,6.334141e-01,2.215822e-01,3.771271e-01,4.179016e-01,0.000000e+00,4.986994e-01,4.101872e-01
3.900000e+01,2.700000e+01,7.208997e-01,1.151902e-01,6.873493e-01,6.232152e-01,4.520992e-01,3.251775e-01,5.097970e-01,3.875151e-01,7.117503e-01,1.464838e-01,9.652650e-01,4.517301e-01,8.453212e-01,1.587895e-01,6.152020e-01,0.000000e+00,6.956263e-01,8.578027e-01,5.609955e-01,4.444069e-01,2.648347e-01,3.337327e-01,4.233956e-01,0.000000e+00,4.965200e-01,3.952189e-01
3.900000e+01,2.800000e+01,7.193674e-01,1.191577e-01,6.357093e-01,6.754836e-01,4.184859e-01,3.266993e-01,4.406640e-01,4.409992e-01,7.207165e-01,1.856183e-01,1.000000e+00,5.607263e-01,9.044984e-01,1.352423e-01,5.998678e-01,0.000000e+00,6.205561e-01,8.462701e-01,5.791099e-01,3.071884e-01,3.053056e-01,2.809496e-01,4.134595e-01,0.000000e+00,4.872301e-01,4.044691e-01
3.900000e+01,2.900000e+01,6.955187e-01,1.190305e-01,6.017788e-01,6.989858e-01,3.733683e-01,3.314365e-01,3.835743e-01,4.882316e-01,7.375923e-01,2.285548e-01,9.961838e-01,6.197099e-01,9.359090e-01,1.103563e-01,6.094309e-01,1.461380e-01,5.206849e-01,6.583648e-01,5.749319e-01,2.681836e-01,3.380642e-01,2.491266e-01,3.968933e-01,0.000000e+00,4.625525e-01,4.073072e-01
3.900000e+01,3.000000e+00,2.217649e-01,1.763227e-01,0.000000e+00,8.594971e-01,1.000000e+00,0.000000e+00,5.954767e-01,2.845151e-01,3.338692e-01,5.475626e-01,0.000000e+00,5.131874e-01,0.000000e+00,4.651246e-01,1.000000e+00,0.000000e+00,2.363728e-01,1.000000e+00,4.458868e-01,2.975839e-01,0.000000e+00,4.987331e-01,3.741942e-01,3.641073e-01,1.000000e+00,4.214562e-01
3.900000e+01,3.000000e+01,6.519646e-01,1.097596e-01,5.835667e-01,6.971173e-01,3.047236e-01,3.421053e-01,3.574272e-01,5.458051e-01,7.605660e-01,2.688796e-01,8.765755e-01,6.265039e-01,9.323173e-01,1.014987e-01,6.355596e-01,3.325038e-01,4.326398e-01,3.807511e-01,5.423517e-01,2.208008e-01,3.661066e-01,2.467245e-01,3.797192e-01,0.000000e+00,4.341466e-01,4.115968e-01
3.900000e+01,3.100000e+01,6.006016e-01,9.179967e-02,5.760006e-01,6.801599e-01,1.840213e-01,3.577722e-01,3.698586e-01,6.001773e-01,7.536483e-01,3.181001e-01,6.984835e-01,5.895929e-01,8.862708e-01,9.120412e-02,6.767328e-01,3.162769e-01,3.822384e-01,1.290892e-01,4.810021e-01,1.693138e-01,3.826529e-01,2.552519e-01,3.821096e-01,1.148121e-02,4.145172e-01,4.053703e-01
3.900000e+01,3.200000e+01,5.501114e-01,7.956288e-02,5.734485e-01,6.549933e-01,9.933990e-03,3.744438e-01,4.141127e-01,6.474644e-01,7.068952e-01,4.206455e-01,4.979331e-01,5.306318e-01,8.071531e-01,6.465344e-02,7.369989e-01,3.099699e-01,3.701423e-01,0.000000e+00,3.951388e-01,1.209731e-01,3.794720e-01,2.594849e-01,4.026201e-01,6.229082e-02,4.161894e-01,3.808418e-01
3.900000e+01,3.300000e+01,5.068024e-01,1.282295e-01,5.721250e-01,6.248511e-01,0.000000e+00,3.855044e-01,5.003461e-01,6.823143e-01,6.267969e-01,5.594332e-01,3.132900e-01,4.759501e-01,7.101850e-01,0.000000e+00,8.219539e-01,3.134587e-01,3.824644e-01,0.000000e+00,2.925211e-01,8.111700e-02,3.615318e-01,2.582194e-01,4.294408e-01,1.197319e-01,4.415406e-01,3.954746e-01
3.900000e+01,3.400000e+01,4.682776e-01,3.143888e-01,5.679699e-01,5.873688e-01,0.000000e+00,3.908139e-01,5.736035e-01,6.990360e-01,5.287511e-01,6.609631e-01,1.789741e-01,4.352812e-01,6.117503e-01,0.000000e+00,9.407529e-01,3.458414e-01,4.187874e-01,0.000000e+00,1.832923e-01,5.331426e-02,3.279602e-01,2.606830e-01,4.528407e-01,1.771869e-01,4.696924e-01,4.077494e-01
